canzoom,defindex,hassilencer,hastracers,ispainted,issilenced,item,tick,user_name,user_steamid,weptype
False,0,False,False,False,False,knife,134928,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,134947,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,134974,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,134977,Moon,76561198049602148,0
False,0,False,False,False,False,knife,134984,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,galilar,135036,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,hegrenade,135040,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,135048,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,135057,frees.tyler,76561198002613044,9
False,0,False,True,False,False,glock,135083,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,galilar,135091,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,hegrenade,135109,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,135127,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,False,False,glock,135128,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,135139,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,True,False,glock,135173,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,hegrenade,135174,Worfy,76561199052717313,9
False,0,False,False,False,False,flashbang,135184,Worfy,76561199052717313,9
False,0,False,False,False,False,knife,135188,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,incgrenade,135192,Worfy,76561199052717313,9
False,0,True,True,True,True,m4a1,135234,frees.tyler,76561198002613044,3
False,0,False,False,False,False,hegrenade,135254,Moon,76561198049602148,9
False,0,False,False,False,False,hegrenade,135265,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,135270,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,135274,frees.tyler,76561198002613044,9
False,0,False,False,False,False,hegrenade,135274,zig,76561198274174345,9
False,0,False,False,False,False,smokegrenade,135283,Moon,76561198049602148,9
False,0,False,False,False,False,incgrenade,135284,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,135285,zig,76561198274174345,9
False,0,False,False,False,False,incgrenade,135293,zig,76561198274174345,9
False,0,False,False,False,False,decoy,135294,Moon,76561198049602148,9
False,0,False,True,False,False,mac10,135336,RME | Пацан,76561199826895670,2
False,0,False,False,True,False,knife,135337,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,hegrenade,135345,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,135355,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,False,False,mac10,135368,RME | Пацан,76561199826895670,2
False,0,False,False,True,False,knife,135376,Worfy,76561199052717313,0
False,0,False,True,True,False,glock,135380,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,135383,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,galilar,135404,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,True,False,m4a1,135416,Faat,76561198171814417,3
False,0,False,False,True,False,knife,135426,RME | Пацан,76561199826895670,0
False,0,False,True,False,False,ak47,135440,zig,76561198274174345,3
False,0,True,True,True,True,m4a1,135445,Worfy,76561199052717313,3
False,0,False,False,False,False,hegrenade,135448,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,135458,Moon,76561198049602148,0
False,0,True,True,True,True,m4a1,135477,frees.tyler,76561198002613044,3
False,0,False,True,False,False,galilar,135488,prosto bo$$,76561199068251294,3
False,0,False,False,False,False,hegrenade,135542,frees.tyler,76561198002613044,9
False,0,True,True,False,True,m4a1,135545,Moon,76561198049602148,3
False,0,False,False,False,False,smokegrenade,135556,prosto bo$$,76561199068251294,9
False,0,False,False,True,False,knife,135607,Worfy,76561199052717313,0
False,0,True,True,True,True,m4a1,135637,Worfy,76561199052717313,3
False,0,True,True,True,True,m4a1,135665,frees.tyler,76561198002613044,3
False,0,False,True,False,False,galilar,135679,prosto bo$$,76561199068251294,3
False,0,False,False,False,False,knife,135680,Moon,76561198049602148,0
False,0,False,True,True,False,glock,135729,RME | Пацан,76561199826895670,1
False,0,False,True,False,False,mac10,135755,RME | Пацан,76561199826895670,2
False,0,True,True,False,True,m4a1,135860,Moon,76561198049602148,3
False,0,False,False,False,False,knife,135919,Moon,76561198049602148,0
False,0,True,True,False,True,m4a1,135927,Moon,76561198049602148,3
False,0,False,False,True,False,knife,136069,Worfy,76561199052717313,0
False,0,True,True,True,True,m4a1,136102,Worfy,76561199052717313,3
False,0,False,False,True,False,knife,136176,Worfy,76561199052717313,0
False,0,False,False,False,False,knife,136191,Moon,76561198049602148,0
False,0,False,False,True,False,knife,136201,frees.tyler,76561198002613044,0
False,0,False,False,False,False,knife,136369,zig,76561198274174345,0
False,0,True,True,False,True,hkp2000,136415,Faat,76561198171814417,1
False,0,False,True,True,False,m4a1,136427,Faat,76561198171814417,3
False,0,False,False,False,False,knife,136437,Faat,76561198171814417,0
False,0,False,False,False,False,knife,136580,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,136580,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,136580,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,glock,136580,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,136580,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,136580,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,True,False,knife,136580,RME | Пацан,76561199826895670,0
False,0,False,True,True,False,glock,136580,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,c4,136580,prosto bo$$,76561199068251294,7
False,0,False,True,False,False,ak47,136643,frees.tyler,76561198002613044,3
False,0,False,True,True,False,ak47,136647,RME | Пацан,76561199826895670,3
False,0,False,False,True,False,knife,136657,frees.tyler,76561198002613044,0
False,0,False,True,True,False,glock,136690,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,ak47,136697,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,hkp2000,136700,Faat,76561198171814417,1
False,0,False,True,True,False,m4a1,136714,Faat,76561198171814417,3
False,0,False,True,True,False,glock,136717,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,knife,136719,Faat,76561198171814417,0
False,0,False,False,False,False,smokegrenade,136722,frees.tyler,76561198002613044,9
False,0,False,False,False,False,incgrenade,136737,Worfy,76561199052717313,9
False,0,False,False,False,False,knife,136745,prosto bo$$,76561199068251294,0
False,0,False,True,False,False,elite,136745,prosto bo$$,76561199068251294,1
False,0,False,True,False,False,ak47,136764,frees.tyler,76561198002613044,3
False,0,False,False,True,False,knife,136768,frees.tyler,76561198002613044,0
True,0,False,True,True,False,ssg08,136775,RME | Пацан,76561199826895670,5
False,0,False,True,False,False,glock,136775,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,136776,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,flashbang,136778,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,False,False,ak47,136780,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,136783,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,136785,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,knife,136789,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,flashbang,136791,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,True,False,knife,136815,Worfy,76561199052717313,0
False,0,False,True,False,False,ak47,136823,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,glock,136826,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,False,False,ak47,136834,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,136839,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,True,True,True,True,m4a1,136847,Worfy,76561199052717313,3
False,0,False,False,True,False,knife,136860,Worfy,76561199052717313,0
False,0,False,True,False,False,ak47,136878,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,True,False,False,ak47,136892,frees.tyler,76561198002613044,3
False,0,False,False,True,False,knife,136898,frees.tyler,76561198002613044,0
False,0,False,True,False,False,ak47,136907,frees.tyler,76561198002613044,3
False,0,False,True,True,False,mp7,136909,Simple Dimple skins.army,76561199433997570,2
False,0,False,False,True,False,knife,136910,frees.tyler,76561198002613044,0
False,0,False,False,False,False,flashbang,136910,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,knife,136919,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,flashbang,136936,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,False,False,ak47,136944,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,hkp2000,136971,Faat,76561198171814417,1
False,0,False,True,True,False,m4a1,136983,Faat,76561198171814417,3
False,0,False,False,False,False,knife,136989,Faat,76561198171814417,0
True,0,False,True,True,False,ssg08,137028,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,glock,137029,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,137034,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,c4,137093,prosto bo$$,76561199068251294,7
True,0,False,True,True,False,ssg08,137102,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,glock,137104,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,ssg08,137133,prosto bo$$,76561199068251294,5
False,0,True,True,False,True,hkp2000,137172,Faat,76561198171814417,1
False,0,False,True,True,False,m4a1,137185,Faat,76561198171814417,3
False,0,False,False,False,False,knife,137191,Faat,76561198171814417,0
False,0,False,False,False,False,c4,137232,prosto bo$$,76561199068251294,7
False,0,False,True,True,False,glock,137253,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,mp7,137255,Simple Dimple skins.army,76561199433997570,2
False,0,False,False,False,False,molotov,137259,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,molotov,137290,prosto bo$$,76561199068251294,9
False,0,False,True,True,False,mp7,137294,Simple Dimple skins.army,76561199433997570,2
False,0,False,True,True,False,glock,137298,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,137311,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,flashbang,137336,RME | Пацан,76561199826895670,9
False,0,False,True,False,False,glock,137342,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,137344,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,flashbang,137346,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,False,False,ak47,137347,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,smokegrenade,137347,RME | Пацан,76561199826895670,9
False,0,False,True,False,False,glock,137349,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,c4,137353,prosto bo$$,76561199068251294,7
False,0,False,True,False,False,ak47,137355,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,137358,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,molotov,137362,prosto bo$$,76561199068251294,9
False,0,True,True,True,True,hkp2000,137466,zig,76561198274174345,1
False,0,False,False,False,False,knife,137469,zig,76561198274174345,0
False,0,False,False,False,False,c4,137483,prosto bo$$,76561199068251294,7
False,0,False,False,False,False,flashbang,137571,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,hegrenade,137617,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,137663,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,137664,Simple Dimple skins.army,76561199433997570,9
False,0,False,True,True,False,mp7,137666,Simple Dimple skins.army,76561199433997570,2
False,0,False,True,True,False,glock,137668,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,incgrenade,137678,zig,76561198274174345,9
False,0,False,False,False,False,knife,137689,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,137693,zig,76561198274174345,0
False,0,False,False,False,False,molotov,137920,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,hegrenade,137977,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,c4,137981,prosto bo$$,76561199068251294,7
False,0,False,False,False,False,knife,137987,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,138002,Worfy,76561199052717313,9
False,0,False,False,False,False,molotov,138012,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,flashbang,138013,Worfy,76561199052717313,9
False,0,False,False,False,False,hegrenade,138017,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,hegrenade,138020,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,138021,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,incgrenade,138022,Worfy,76561199052717313,9
False,0,False,False,False,False,flashbang,138028,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,138037,frees.tyler,76561198002613044,9
False,0,False,False,False,False,hegrenade,138059,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,True,False,knife,138059,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,138072,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,glock,138075,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,ssg08,138085,prosto bo$$,76561199068251294,5
True,0,False,True,True,False,ssg08,138086,RME | Пацан,76561199826895670,5
